id,num_critic_for_reviews,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,imdb_score,movie_facebook_likes
28145,116,90,David Costabile,4360548,Comedy|Drama|Romance,Jenna Fischer,Solitary Man ,Richard Schiff,aging|hdtv|high definition television|love|marriage,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,60,English,USA,R,15000000,2009,6.4,0
51371,391,105,Don Johnson,26589953,Action|Crime|Thriller,Robert De Niro,Machete ,Cheech Marin,machete|mexican|mexico|priest|texas,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,392,English,USA,R,10500000,2010,6.7,44000
18111,117,108,Eric Schweig,1039869,Biography|Comedy|Crime|Drama,Kevin Spacey,Casino Jack ,Christian Campbell,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,51,English,Canada,R,15000000,2010,6.2,0
31361,24,69,Gabriel Damon,48092846,Adventure|Animation|Family,Judith Barsi,The Land Before Time ,Bill Erwin,brontosaurus|classical music|dinosaur|dinosaur feature|earthquake,http://www.imdb.com/title/tt0095489/?ref_=fn_tt_tt_1,133,English,USA,G,12500000,1988,7.3,5000
11223,86,148,Bin Won,1110186,Action|Drama|War,Min-sik Choi,Tae Guk Gi: The Brotherhood of War ,Dong-gun Jang,1950s|archeologist|korea|korean war|soldier,http://www.imdb.com/title/tt0386064/?ref_=fn_tt_tt_1,224,Korean,South Korea,R,12800000,2004,8.1,0
16281,41,118,Cheech Marin,1089445,Comedy|Drama|Family|Sport,Clifton Collins Jr.,The Perfect Game ,Bruce McGill,baseball movie|little league|little league baseball|mexico|three word title,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,33,English,Canada,PG,12500000,2009,7,0
16288,304,132,Linda Blair,204565000,Horror,Ellen Burstyn,The Exorcist ,Lee J. Cobb,demonic possession|exorcism|exorcist|loss of innocence|priest,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1,1058,English,USA,R,8000000,1973,8,18000
1694,385,130,Robert Shaw,260000000,Adventure|Drama|Thriller,Roy Scheider,Jaws ,Murray Hamilton,beach|blockbuster|fishing|great white shark|shark,http://www.imdb.com/title/tt0073195/?ref_=fn_tt_tt_1,962,English,USA,PG,8000000,1975,8,21000
476,145,95,Shannon Elizabeth,101736215,Comedy,Alyson Hannigan,American Pie ,Natasha Lyonne,1990s|first love|milf|prom|virginity,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,789,English,USA,R,11000000,1999,7,0
37094,99,80,Megan Mullally,71442,Animation|Comedy|Crime|Drama|Family,Mackenzie Foy,Ernest & Celestine ,Lambert Wilson,bear|dentist|friendship|mouse|prejudice,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32,French,France,PG,9600000,2012,7.9,0
13555,29,94,Randall 'Tex' Cobb,79817937,Action|Adventure|Comedy|Fantasy|Mystery,Victor Wong,The Golden Child ,Charlotte Lewis,boy|child|chosen one|demon|detective,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1,69,English,USA,PG-13,25000000,1986,5.9,0
961,77,122,Romany Malco,91547205,Comedy|Romance,Chris Brown,Think Like a Man ,Regina Hall,advice|black romance|hip hop|reading a book|sex scene,http://www.imdb.com/title/tt1621045/?ref_=fn_tt_tt_1,62,English,USA,PG-13,12000000,2012,6.6,0
73969,91,102,Jason George,75074950,Comedy|Drama,Sean Patrick Thomas,Barbershop ,Cedric the Entertainer,barber|barbershop|blaxploitation|loan shark|theft,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,156,English,USA,PG-13,12000000,2002,6.3,770
24831,148,116,Kirstie Alley,78900000,Action|Adventure|Sci-Fi,Leonard Nimoy,Star Trek II: The Wrath of Khan ,Nichelle Nichols,jamming communications|planet|space station|taunt|trap,http://www.imdb.com/title/tt0084726/?ref_=fn_tt_tt_1,359,English,USA,PG,11000000,1982,7.7,0
64963,61,78,Udo Kier,72217000,Comedy,Sean Young,Ace Ventura: Pet Detective ,David Margulies,detective|dolphin|mascot|nudity|stupidity,http://www.imdb.com/title/tt0109040/?ref_=fn_tt_tt_1,242,English,USA,PG-13,12000000,1994,6.9,0
85160,84,114,Barry Corbin,79568000,Sci-Fi|Thriller,Matthew Broderick,WarGames ,Ally Sheedy,computer|game|high school|norad|teenager,http://www.imdb.com/title/tt0086567/?ref_=fn_tt_tt_1,152,English,USA,PG,12000000,1983,7.1,0
25560,83,112,Viggo Mortensen,65500000,Crime|Drama|Romance|Thriller,Harrison Ford,Witness ,Lukas Haas,amish|love|murder|police|train,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,175,English,USA,R,12000000,1985,7.4,0
21610,216,110,Jason Cottle,70011073,Action|Adventure|Drama|Thriller|War,Alex Veadov,Act of Valor ,Rorke Denver,mission|navy seal|terrorist|torture|valor,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349,English,USA,R,12000000,2012,6.5,15000
11878,107,104,Alyson Stoner,65269010,Crime|Drama|Music|Romance,Channing Tatum,Step Up ,Josh Henderson,dance|dancer|school|showcase|student,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,271,English,USA,PG-13,12000000,2006,6.5,0
11510,63,81,Demi Moore,63071133,Adventure|Animation|Comedy|Crime,Bruce Willis,Beavis and Butt-Head Do America ,John Doman,beavis and butt head|fbi|score|television|television set,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,154,English,USA,PG-13,12000000,1996,6.8,0
11234,140,154,Sid Haig,39647595,Crime|Thriller,Robert De Niro,Jackie Brown ,Robert Forster,arms dealer|atf|bail|money|multiple perspectives,http://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1,462,English,USA,R,12000000,1997,7.5,0
957,153,102,Eric Winter,38087366,Adventure|Comedy,Danneel Ackles,Harold & Kumar Escape from Guantanamo Bay ,Beverly D'Angelo,bong|escape|ex girlfriend|guantanamo bay|texas,http://www.imdb.com/title/tt0481536/?ref_=fn_tt_tt_1,165,English,USA,R,12000000,2008,6.6,0
11886,414,89,Alex Russell,64572496,Drama|Sci-Fi|Thriller,Michael Kelly,Chronicle ,Ashley Hinshaw,found footage|high school|subjective camera|teen angst|troubled teen,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471,English,USA,PG-13,12000000,2012,7.1,32000
37853,16,132,Amy Irving,30400000,Drama|Musical|Romance,Miriam Margolyes,Yentl ,Steven Hill,love|study|talmud|wedding|yeshiva,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,68,English,UK,PG,12000000,1983,6.6,0
62204,139,103,Michael Palin,42365600,Adventure|Comedy|Fantasy|Sci-Fi,Shelley Duvall,Time Bandits ,Kenny Baker,cult director|dwarf|robin hood|satire|treasure,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,177,English,UK,PG,5000000,1981,7,0
11040,111,93,Katherine Boecher,37188667,Comedy|Drama,Britney Spears,Crossroads ,Dave Allen,audition|friendship|graduation|high school graduation|love,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578,English,USA,PG-13,12000000,2002,3.3,0
21849,229,93,Kirby Bliss Blanton,54724272,Comedy|Crime,Dax Flame,Project X ,Oliver Cooper,birthday party|high school|high school senior|millennial generation|party,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,261,English,USA,R,12000000,2012,6.7,29000
1621,112,172,Karl Malden,,Biography|Drama|War,George C. Scott,Patton ,Bill Hickman,allies|dead soldier|destiny|general|tank,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,258,English,USA,GP,12000000,1970,8,0
14035,207,96,Gary Cole,31597131,Drama|Thriller,Robin Williams,One Hour Photo ,Connie Nielsen,insanity|photo lab|photo shop|photography|voyeur,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,605,English,USA,R,12000000,2002,6.8,0
40771,198,89,Jay Hernandez,31691811,Horror|Sci-Fi|Thriller,Andrew Fiscella,Quarantine ,Dania Ramirez,apartment building|found footage|television|trapped|virus,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,369,English,USA,R,12000000,2008,6,0
40772,172,92,Alessandro Nivola,31397498,Horror|Mystery,Chloë Grace Moretz,The Eye ,Obba Babatundé,cellular memory|eye|eye transplant|seeing dead people|violinist,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1,156,English,USA,PG-13,12000000,2008,5.4,0
40773,45,97,Shannon Elizabeth,31179516,Comedy,Vanessa Williams,Johnson Family Vacation ,Shad Moss,cross country|cross country trip|highway travel|on the road|road movie,http://www.imdb.com/title/tt0359517/?ref_=fn_tt_tt_1,49,English,USA,PG-13,12000000,2004,4.3,243
11498,34,93,Fred Willard,31155435,Comedy|Fantasy,Hector Elizondo,How High ,T.J. Thyne,college|drugs|harvard|pot|smoke,http://www.imdb.com/title/tt0278488/?ref_=fn_tt_tt_1,102,English,USA,R,12000000,2001,6.2,0
11790,75,89,Jerry Nelson,27281507,Comedy|Drama|Family|Fantasy|Musical,Steven Mackintosh,The Muppet Christmas Carol ,Steve Whitmire,christmas|christmas eve|miser|muppet|scrooge,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147,English,USA,G,12000000,1992,7.7,0
29371,400,144,Tobias Menzies,167007184,Action|Adventure|Thriller,Eva Green,Casino Royale ,Ivana Milicevic,casino|espionage|free running|james bond|terrorist,http://www.imdb.com/title/tt0381061/?ref_=fn_tt_tt_1,2301,English,UK,PG-13,150000000,2006,8,0
276635,128,123,Roger Rees,25776062,Biography|Drama|Romance,Salma Hayek,Frida ,Valeria Golino,art|bisexual|marriage|pain|revolutionary,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,271,English,USA,R,12000000,2002,7.4,0
47941,68,93,Ashley Ashida Dixon,25240988,Documentary|Music,Lexie Contursi,Katy Perry: Part of Me ,Anthony Burrell,female protagonist|reference to britney spears|singer|song|world tour,http://www.imdb.com/title/tt2215719/?ref_=fn_tt_tt_1,50,English,USA,PG,12000000,2012,5.9,0
29048,326,133,Sam Trammell,124868837,Drama|Romance,Shailene Woodley,The Fault in Our Stars ,Nat Wolff,cancer|falling in love|friendship|novel|teenager,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548,English,USA,PG-13,12000000,2014,7.8,93000
19052,128,121,Martin Landau,22905674,Crime|Drama,Matt Damon,Rounders ,Gretchen Mol,breasts|cult film|loan shark|poker|reference to christy turlington,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,290,English,USA,R,12000000,1998,7.4,0
21349,161,102,Romany Malco,25277561,Comedy|Romance,Rosario Dawson,Top Five ,J.B. Smoove,bare breasts|celebrity|in medias res|reference to planet of the apes|sex talk,http://www.imdb.com/title/tt2784678/?ref_=fn_tt_tt_1,93,English,USA,R,12000000,2014,6.5,0
1832,70,102,Richard Dysart,,Horror|Sci-Fi,Talia Shire,Prophecy ,Robert Foxworth,cabin|monster|monster movie|paper mill|pollution,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,75,English,USA,PG,12000000,1979,5.4,902
10047,164,99,Kathryn Erbe,21133087,Horror|Mystery|Thriller,Illeana Douglas,Stir of Echoes ,Lusia Strus,disappearance|hearing voices|hypnosis|post hypnotic suggestion|seeing a ghost,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,374,English,USA,R,12000000,1999,7,0
10228,68,55,Kelvin Taylor,,Action|Adventure|Biography|Drama|History,Peter Mensah,Spartacus: War of the Damned             ,Viva Bianca,female frontal nudity|female full frontal nudity|gladiator|group sex|slave girl,http://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,302,English,USA,TV-MA,,,8.6,31000
47692,354,98,Mare Winningham,37707719,Biography|Drama,Steve Coogan,Philomena ,Peter Hermann,catholic|convent|gay love|gay relationship|irish adoption board,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,233,English,UK,PG-13,12000000,2013,7.6,37000
18561,125,118,Erika Christensen,18761993,Comedy|Drama,Alicia Witt,The Upside of Anger ,Joan Allen,anger|baseball|drinking|radio|secretary,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,219,English,USA,R,9000000,2005,6.9,549
144953,55,125,Anne Meara,,Drama|Thriller,Laurence Olivier,The Boys from Brazil ,Steve Guttenberg,1970s|jew|nazi|nazi hunter|paraguay,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,123,English,UK,R,12000000,1978,7,0
37426,66,104,Joanna 'JoJo' Levesque,18595716,Comedy|Family|Fantasy|Romance,Tammin Sursok,Aquamarine ,Dichen Lachman,beach|love|mermaid|storm|swimming,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,150,English,USA,PG,12000000,2006,5.3,0
51787,191,109,Cara Delevingne,31990064,Drama|Mystery|Romance,Nat Wolff,Paper Towns ,Meg Crosbie,based on novel|female neighbor|friendship|travel|trip,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160,English,USA,PG-13,12000000,2015,6.4,0
11663,33,86,Marsha Thomason,17321573,Comedy,Michael Imperioli,My Baby's Daddy ,Bai Ling,animal costume|break up|fatherhood|rapper|talking baby,http://www.imdb.com/title/tt0332712/?ref_=fn_tt_tt_1,18,English,USA,PG-13,,2004,4.5,151
13485,433,115,Bruce Dern,17613460,Adventure|Comedy|Drama,Devin Ratray,Nebraska ,Will Forte,aging|billings montana|lincoln nebraska|nebraska|pickup truck,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274,English,USA,R,12000000,2013,7.8,28000
9289,66,92,Jada Pinkett Smith,21088568,Action|Fantasy|Horror|Thriller,CCH Pounder,Tales from the Crypt: Demon Knight ,Gary Farmer,blood|blood of christ|demon|key|loud sex,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,104,English,USA,R,13000000,1995,6.7,0
9264,37,91,Amber Valletta,17292381,Comedy|Crime|Family,Noel Fisher,Max Keeble's Big Move ,Larry Miller,bully|moving|principal|revenge|school,http://www.imdb.com/title/tt0273799/?ref_=fn_tt_tt_1,69,English,USA,PG,12000000,2001,5.3,371
18222,325,94,Patton Oswalt,16300302,Comedy|Drama,Charlize Theron,Young Adult ,Collette Wolfe,car damage|computer printer|female band|fingernail polish|narcissism,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,203,English,USA,R,12000000,2011,6.3,0
124853,170,93,Edi Gathegi,27829874,Action|Crime|Thriller,Jason Statham,Crank ,Jose Pablo Cantillo,assassin|cult film|doctor|heart|poison,http://www.imdb.com/title/tt0479884/?ref_=fn_tt_tt_1,444,English,USA,R,12000000,2006,7,0
11165,11,93,Gilbert Gottfried,13960203,Comedy,Bernie Mac,How to Be a Player ,Lark Voorhies,breaking the fourth wall|doorman|friend|party|sex,http://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1,15,English,USA,R,,1997,5.3,439
4203,24,100,Eddie Cibrian,12902790,Comedy|Drama|Romance,Holly Hunter,Living Out Loud ,Jenette Goldstein,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,88,English,USA,R,12000000,1998,6.6,242
24226,70,100,Laz Alonso,21520719,Comedy|Romance|Sport,Common,Just Wright ,Mehcad Brooks,basketball|basketball player|nba|physical therapist|therapist,http://www.imdb.com/title/tt1407061/?ref_=fn_tt_tt_1,36,English,USA,PG,,2010,5.8,0
88875,232,113,Rosemarie DeWitt,12796277,Drama|Romance,Anne Hathaway,Rachel Getting Married ,Bill Irwin,12 step program|friend|maid of honor|tears|wedding,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281,English,USA,R,,2008,6.7,0
11379,34,122,Michael Lerner,,Crime|Drama|Romance|Thriller,Anjelica Huston,The Postman Always Rings Twice ,John Colicos,adultery|drifter|lunch wagon|murder|neo noir,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48,English,USA,R,12000000,1981,6.6,1000
29154,160,100,Colin Firth,11634362,Biography|Drama|Romance,Scarlett Johansson,Girl with a Pearl Earring ,Tom Wilkinson,17th century|girl|maid|painter|painting,http://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,296,English,UK,PG-13,,2003,7,0
2039,96,293,Martin Semmelrogge,11433134,Adventure|Drama|Thriller|War,Jürgen Prochnow,Das Boot ,Herbert Grönemeyer,duty|submarine|submarine movie|tension|u boat,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,426,German,West Germany,R,14000000,1981,8.4,11000
77915,106,137,Marc Blucas,22406362,Drama|History|War|Western,Dennis Quaid,The Alamo ,Jordi Mollà,army|dictator|general|texan|texas,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,267,English,USA,PG-13,107000000,2004,6,701
11943,53,93,Barry Watson,10198766,Comedy,Heather Matarazzo,Sorority Boys ,Harland Williams,college|cruise|drag|female armpit hair|sorority,http://www.imdb.com/title/tt0279781/?ref_=fn_tt_tt_1,105,English,USA,R,12000000,2002,5.4,507
11481,274,123,Tom Hollander,15294553,Drama|Fantasy|Romance,Tom Hughes,About Time ,Lindsay Duncan,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391,English,UK,R,12000000,2013,7.8,105000
2690,248,119,Andy Lau,11041228,Action|Adventure|Drama|Romance,Takeshi Kaneshiro,House of Flying Daggers ,Zhengyong Zhang,flying|flying dagger|government|police|secret,http://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,420,Mandarin,China,PG-13,100000000,2004,7.6,0
20565,288,107,Curtiss Cook,7918283,Drama|Thriller,Nate Parker,Arbitrage ,Reg E. Cathey,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,145,English,USA,R,12000000,2012,6.6,0
27141,177,106,Jonny Weston,22331028,Sci-Fi|Thriller,Gary Weeks,Project Almanac ,Sofia Black-D'Elia,found footage|teenager|time machine|time travel|video footage,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,177,English,USA,PG-13,12000000,2015,6.4,0
10399,81,109,Veronika Dash,8134217,Biography|Drama|Music,Cedric the Entertainer,Cadillac Records ,Tammy Blanchard,1950s|jazz|jazz music|sex|title directed by female,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,90,English,USA,R,12000000,2008,7,0
90762,29,81,Dave Chappelle,6982680,Comedy|Crime,Sarah Silverman,Screwed ,Sherman Hemsley,chauffeur|disorganized crime|dog|ransom|slapstick,http://www.imdb.com/title/tt0156323/?ref_=fn_tt_tt_1,69,English,USA,PG-13,10000000,2000,5.7,262
2668,58,95,Kurtwood Smith,6739141,Action|Crime|Sci-Fi|Thriller,Christopher Lambert,Fortress ,Clifton Collins Jr.,escape|future|population control|prison|prisoner,http://www.imdb.com/title/tt0106950/?ref_=fn_tt_tt_1,68,English,Australia,R,8000000,1992,5.9,1000
36643,144,86,Catherine O'Hara,5542025,Comedy,John Michael Higgins,For Your Consideration ,Ed Begley Jr.,actor|internet|make up|publicist|purim,http://www.imdb.com/title/tt0470765/?ref_=fn_tt_tt_1,150,English,USA,PG-13,12000000,2006,6.3,650
99,114,113,Aleksa Palladino,5032496,Comedy|Drama,Melanie Griffith,Celebrity ,Greg Mottola,celebrity|journalist|lesbian kiss|strong female character|tv producer,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,161,English,USA,R,12000000,1998,6.3,652
159569,132,122,Joseph Cross,6754898,Comedy|Drama,Jill Clayburgh,Running with Scissors ,Dagmara Dominczyk,alcoholic|fame|therapist|writer|writing,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,188,English,USA,R,12000000,2006,6.2,0
77010,60,90,Kelly Clarkson,4922166,Comedy|Musical|Romance,Anika Noni Rose,From Justin to Kelly ,Brian Dietzen,bar|florida|love|spring break|waitress,http://www.imdb.com/title/tt0339034/?ref_=fn_tt_tt_1,304,English,USA,PG,12000000,2003,2.1,0
25898,30,108,Debi Mazar,4903000,Comedy|Drama,Michael Imperioli,Girl 6 ,Gretchen Mol,actress|neighbor|phone sex|queens new york city|sex addiction,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,33,English,USA,R,12000000,1996,5,251
9647,138,113,Nick Damici,4717455,Mystery|Thriller,Jennifer Jason Leigh,In the Cut ,Susan Gardner,blow job|female rear nudity|female removes her clothes|oral sex|three of spades tattoo,http://www.imdb.com/title/tt0199626/?ref_=fn_tt_tt_1,354,English,Australia,R,12000000,2003,5.3,656
11787,190,110,Vinessa Shaw,3148482,Drama|Romance,Isabella Rossellini,Two Lovers ,Samantha Ivers,jewish|love|married man|neighbor|photograph,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,98,English,USA,R,12000000,2008,7.1,0
5156,61,109,Ray Winstone,2326407,Drama,Bob Hoskins,Last Orders ,JJ Feild,ashes|butcher|friend|friendship|memory,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,99,English,UK,R,12000000,2001,7,305
24276,363,110,Kang-ho Song,2201412,Comedy|Drama|Horror|Sci-Fi,Doona Bae,The Host ,Ah-sung Ko,daughter|han river|monster|river|seoul,http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1,279,Korean,South Korea,R,12215500000,2006,7,7000
11953,2,100,Treat Williams,,Adventure|Crime|Thriller,Robert Duvall,The Pursuit of D.B. Cooper ,Paul Gleason,escape|jumping from an airplane|money|parachute|ransom,http://www.imdb.com/title/tt0082958/?ref_=fn_tt_tt_1,10,English,USA,PG,12000000,1981,5.7,135
44662,131,101,Jeffrey Jones,2060953,Fantasy|Horror|Thriller,Jeremy Davies,Ravenous ,David Arquette,based on true story|cannibalism|captain|mexican american war|u.s. frontier,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,316,English,Czech Republic,R,12000000,1999,7.1,0
