,id,budget,budget_norm,budget_log,genres,popularity,popularity_norm,release_date,revenue,revenue_norm,revenue_log,runtime,runtime_norm,title,vote_average,vote_average_norm,vote_count,vote_count_norm,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,director
20130,128270,20000000,0.052625346,7.301029996,Drama,2.688548,4.91E-03,12/21/2012,610792,0.000218578,5.78589334,112,0.331360947,Not Fade Away,5.4,5.93E-01,32,0.002273535,John Magaro, James Gandolfini, Bella Heathcote, Jack Huston, Will Brill, Dominique McElligott,David Chase
20131,121826,11000000,0.02894098,7.041392685," Drama, Comedy, Romance",6.93228,1.27E-02,9/8/2012,59520298,0.021348518,7.774665097,98,0.289940828,Quartet,6.4,7.03E-01,141,0.010017762,Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins, Michael Gambon, Sheridan Smith,Dustin Hoffman
20169,41592,5773100,0.015185889,6.76140908,Drama,4.290276,7.84E-03,5/19/2010,18144030,0.006507483,7.258733755,98,0.289940828,StreetDance 3D,6.1,6.70E-01,98,0.0069627,Nichola Burley, Rachel McDowall, Richard Winsor, Eleanor Bron, Patrick Baladi, Jeremy Sheffield,"Max Giwa, Dania Pasquini"
20179,88042,25000000,0.065783328,7.397940009,Comedy,11.746053,2.15E-02,12/25/2012,119772232,0.042959967,8.078356143,104,0.307692308,Parental Guidance,5.8,6.37E-01,212,0.015062167,Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott, Bailee Madison, Joshua Rush,"Andy Fickman, ScreenScreen"
20221,133694,15000000,0.039467365,7.176091259,Drama,7.06378,1.29E-02,9/23/2012,8138788,0.002918755,6.910559736,106,0.313609467,Promised Land,6,6.59E-01,246,0.017477798,Matt Damon, John Krasinski, Frances McDormand, Rosemarie DeWitt, Lucas Black, Hal Holbrook,
20235,116613,3730500,0.009810591,6.571767044," Action, Drama, Crime",5.311336,9.70E-03,9/11/2012,6294161,0.002257116,6.798937848,112,0.331360947,The Sweeney,5.7,6.26E-01,110,0.007815275,Ray Winstone, Ben Drew, Hayley Atwell, Damian Lewis, Alan Ford, Steven Mackintosh,
20236,118628,2840000,0.007467154,6.45331834,Drama,3.611437,6.60E-03,9/14/2012,11620000,0.004167413,7.065206128,133,0.393491124,English Vinglish,7.3,8.02E-01,68,0.004831261,Sridevi Kapoor, Priya Anand, Mehdi Nebbou, Adil Hussain, Ashwin Mathew, Amitabh Bachchan,Gauri Shinde
20261,76617,20000000,0.052625346,7.301029996," Horror, Thriller",7.214828,1.32E-02,1/3/2013,47241945,0.016944461,7.67432777,92,0.272189349,Texas Chainsaw 3D,5.3,5.82E-01,475,0.03374778,Alexandra Daddario, Dan Yeager, Bill Moseley, Marilyn Burns, Tania Raymonde, Trey Songz,"John Luessenhop,  "
20264,82682,60000000,0.157889197,7.77815125," Crime, Drama, Action, Thriller",8.581558,1.57E-02,1/10/2013,105200903,0.037733454,8.022019468,113,0.334319527,Gangster Squad,6.2,6.81E-01,1805,0.128241563,Josh Brolin, Ryan Gosling, Nick Nolte, Emma Stone, Sean Penn, Giovanni Ribisi,"Ruben Fleischer, VFX"
20272,98339,12000000,0.031572576,7.079181246,Thriller,11.52128,2.10E-02,3/2/2012,2521,4.00651E-07,3.401572846,90,0.266272189,The Samaritan,5.2,5.71E-01,69,0.004902309,Samuel L. Jackson, Luke Kirby, Ruth Negga, Tom Wilkinson, Alan C. Peterson, Gil Bellows, David Weaver
20274,68812,20000000,0.052625346,7.301029996," Thriller, Crime, Drama",13.132127,2.40E-02,9/1/2012,1969193,0.000705816,6.294288283,105,0.310650888,The Iceman,6.4,7.03E-01,368,0.026145648,Michael Shannon, Winona Ryder, Ray Liotta, Chris Evans, David Schwimmer, James Franco,Ariel Vromen
20281,139038,2500000,0.006572412,6.397940009," Comedy, Horror",6.531373,1.19E-02,1/11/2013,60141683,0.0215714,7.779175577,86,0.25443787,A Haunted House,5.4,5.93E-01,523,0.037158082,Marlon Wayans, Essence Atkins, Nick Swardson, Cedric the Entertainer, David Koechner, Dave Sheridan,Michael Tiddes
20320,132232,15000000,0.039467365,7.176091259,Horror,16.018525,2.93E-02,1/17/2013,146497771,0.05254601,8.165831017,100,0.295857988,Mama,6,6.59E-01,1452,0.103161634,Jessica Chastain, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse, Daniel Kash, Melina Matthews,Andy Muschietti
20322,145197,100000,0.000256581,5," Drama, Science Fiction",8.003815,1.46E-02,4/5/2013,444098,0.000158788,5.647478817,96,0.284023669,Upstream Color,6.5,7.14E-01,277,0.019680284,Amy Seimetz, Shane Carruth, Andrew Sensenig, Thiago Martins, Carolyn King, Myles McGee,Shane Carruth
20331,98357,56000000,0.147362812,7.748188027," Thriller, Crime, Drama",12.136158,2.22E-02,1/18/2013,19701164,0.007066003,7.294491886,109,0.322485207,Broken City,5.7,6.26E-01,601,0.042699822,Mark Wahlberg, Russell Crowe, Catherine Zeta-Jones, Jeffrey Wright, Barry Pepper, Alona Tal,
20339,84336,6300000,0.016572477,6.799340549,Thriller,4.38806,8.01E-03,2/12/2012,419953,0.000150127,5.623200688,101,0.298816568,Shadow Dancer,5.7,6.26E-01,84,0.005968028,Andrea Riseborough, Clive Owen, Gillian Anderson, Aidan Gillen, Domhnall Gleeson, Brid Brennan,
20363,77117,3550000,0.009335588,6.550228353,Drama,2.700233,4.93E-03,5/4/2011,48000000,0.017216363,7.681241237,124,0.366863905,Sunny,8,8.79E-01,56,0.003978686,Ho-jeong Yu, Shim Eun-kyung, Kang So-ra, Go Soo-hee, Kim Min-young, Hong Jin-hee,Kang Hyeong-Cheol
20372,87818,6000000,0.015782999,6.77815125,Comedy,10.895427,1.99E-02,1/1/2013,32438988,0.011634866,7.511067297,90,0.266272189,Movie 43,4.5,4.95E-01,816,0.057975133,Anna Faris, Emma Stone, Halle Berry, Kate Winslet, Hugh Jackman, Richard Gere,"Griffin Dunne, Peter Farrelly, Elizabeth Banks, James Gunn, Steven Brill, Brett Ratner, Steve Carr, Rusty Cundieff, James Duffy, Patrik Forsberg, Jonathan van Tulleken"
20382,119283,35000000,0.09209929,7.544068044," Action, Crime",13.963892,2.55E-02,1/23/2013,46216641,0.0165767,7.664798378,118,0.349112426,Parker,5.7,6.26E-01,1467,0.104227353,Jason Statham, Jennifer Lopez, Nick Nolte, Michael Chiklis, Clifton Collins Jr, Sala Baker,Taylor Hackford
20393,60304,50000000,0.131573234,7.698970004," Fantasy, Horror, Action",10.337211,1.89E-02,1/17/2013,224803475,0.08063307,8.35180302,88,0.26035503,Hansel & Gretel: Witch Hunters,5.7,6.26E-01,3290,0.23374778,Jeremy Renner, Gemma Arterton, Famke Janssen, Pihla Viitala, Derek Mears, Peter Stormare,Tommy Wirkola
20399,70829,13400000,0.035256811,7.127104798," Action, Comedy, Thriller",1.223071,2.23E-03,12/29/2010,16700000,0.005989531,7.222716471,100,0.295857988,The Last Godfather,4.7,5.16E-01,7,0.000497336,Harvey Keitel, Jason Mewes, Blake Clark, Jon Polito, Paul Hipp, Michael Rispoli,Shim Hyung-Rae
20418,87499,6500000,0.017098797,6.812913357," Drama, Thriller",6.53667,1.19E-02,5/31/2013,2401510,0.000860881,6.380484399,116,0.343195266,The East,6.5,7.14E-01,308,0.021882771,Brit Marling, Alexander Skarsgård, Ellen Page, Toby Kebbell, Shiloh Fernandez, Aldis Hodge,
20435,89750,900000,0.002361858,5.954242509,Documentary,0.489328,8.93E-04,9/11/2011,25000,8.46352E-06,4.397940009,97,0.286982249,"Pink Ribbons, Inc.",6.8,7.47E-01,6,0.000426288,Samantha King, Barbara Brenner, Barbara Ehrenreich, Nancy Brinker, Susan Love,,Léa Pool
20441,58244,60000000,0.157889197,7.77815125," Romance, Science Fiction, Drama, Fantasy",7.37535,1.35E-02,9/27/2012,8106475,0.002907165,6.908832048,104,0.307692308,Upside Down,6.2,6.81E-01,1094,0.077726465,Kirsten Dunst, Jim Sturgess, Timothy Spall, James Kidnie, Blu Mankuma, Nicholas Rose,"Seamstress, Priscilla Collin, Seamstress, Nicole Cyr, Seamstress, Marie-Eve Journeault, Seamstress, Marie-Sophie Rodrigue"
20468,109421,30000000,0.078941309,7.477121255," Thriller, Crime, Drama",11.645847,2.13E-02,2/7/2013,63372757,0.022730337,7.801902601,106,0.313609467,Side Effects,6.4,7.03E-01,1340,0.095204263,Jude Law, Rooney Mara, Catherine Zeta-Jones, Channing Tatum, Vinessa Shaw, Ann Dowd,Steven Soderbergh
20471,109431,35000000,0.09209929,7.544068044," Comedy, Crime",7.321172,1.34E-02,2/7/2013,173965010,0.062398089,8.240461906,111,0.328402367,Identity Thief,5.6,6.15E-01,1667,0.118436945,Jason Bateman, Melissa McCarthy, Jon Favreau, Amanda Peet, T.I., Génesis Rodríguez,"Seamstress, Myra N. Foy"
20500,109491,60000000,0.157889197,7.77815125," Fantasy, Drama, Romance",20.485203,3.74E-02,2/13/2013,60052138,0.021539281,7.778528474,124,0.366863905,Beautiful Creatures,5.6,6.15E-01,1017,0.072255773,Alden Ehrenreich, Alice Englert, Jeremy Irons, Viola Davis, Emmy Rossum, Thomas Mann,Richard LaGravenese
20505,47964,92000000,0.242100277,7.963787827," Action, Thriller",12.471865,2.28E-02,2/6/2013,304654182,0.109274299,8.483807144,98,0.289940828,A Good Day to Die Hard,5.2,5.71E-01,3519,0.250017762,Bruce Willis, Jai Courtney, Sebastian Koch, Mary Elizabeth Winstead, Юлия Снигирь, Radivoje Bukvić,"Armorer, Béla Gajdos, Armorer, Gábor Gajdos, Armorer, Sascha Robey"
20508,107811,13000000,0.034204172,7.113943352,Comedy,11.29356,2.06E-02,3/1/2013,48065672,0.017239919,7.681835019,93,0.275147929,21 & Over,5.7,6.26E-01,748,0.053143872,Miles Teller, Skylar Astin, Justin Chon, Sarah Wright, Jonathan Keltz, François Chau,"Jon Lucas, Scott Moore"
20515,112949,28000000,0.073678116,7.447158031,Romance,7.598422,1.39E-02,2/7/2013,97594140,0.035005024,7.989423741,115,0.340236686,Safe Haven,6.9,7.58E-01,840,0.059680284,Julianne Hough, Josh Duhamel, Cobie Smulders, David Lyons, Mike Pniewski, Tora Hallström,Lasse Hallström
20516,85545,4000000,0.010519806,6.602059991," Drama, Romance",9.921433,1.81E-02,9/9/2011,911466,0.000326425,5.959740473,96,0.284023669,Elles,5.1,5.60E-01,45,0.003197158,Juliette Binoche, Anaïs Demoustier, Joanna Kulig, Louis-Do de Lencquesaing, Krystyna Janda, Andrzej Chyra,Małgorzata Szumowska
20520,123678,1000000,0.002625017,6,Documentary,6.373118,1.16E-02,8/31/2012,444575,0.000158959,5.647945037,115,0.340236686,The Act of Killing,7.5,8.24E-01,213,0.015133215,Anwar Congo, Herman Koto, Syamsul Arifin, Ibrahim Sinik, Yapto Soerjosoemarno, Safit Pardede,"Christine Cynn, --Anonymous"
20528,122857,11500000,0.030256778,7.06069784," Thriller, Action, Science Fiction, Horror, Mystery",12.887287,2.35E-02,10/4/2012,1402307,0.000502483,6.146843102,114,0.337278107,Universal Soldier: Day of Reckoning,5.1,5.60E-01,139,0.009875666,Jean-Claude Van Damme, Scott Adkins, Dolph Lundgren, Andrei Arlovski, Mariah Bonner, Audrey P. Scott,John Hyams
20536,68179,40000000,0.105257271,7.602059991," Animation, Comedy, Adventure, Family, Science Fiction",11.617481,2.12E-02,2/14/2013,74597643,0.026756532,7.872725106,89,0.263313609,Escape from Planet Earth,5.7,6.26E-01,337,0.023943162,Brendan Fraser, Rob Corddry, Ricky Gervais, Jessica Alba, Sarah Jessica Parker, Kaitlin Olson,Callan Brunker
20546,132344,3000000,0.00788821,6.477121255," Romance, Drama",11.30324,2.06E-02,4/5/2013,11176469,0.004008325,7.048304618,108,0.319526627,Before Midnight,7.3,8.02E-01,583,0.041420959,Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick, Jennifer Prior, Charlotte Prior, Xenia Kalogeropoulou,Richard Linklater
20556,134411,35000000,0.09209929,7.544068044," Thriller, Drama",13.542675,2.47E-02,2/21/2013,42930462,0.015397998,7.632765562,112,0.331360947,Snitch,5.8,6.37E-01,1155,0.082060391,Dwayne Johnson, Barry Pepper, Jon Bernthal, Susan Sarandon, Michael Kenneth Williams, Rafi Gavron,Ric Roman Waugh
20563,145135,3500000,0.009204008,6.544068044," Science Fiction, Thriller, Horror",26.972326,4.93E-02,2/21/2013,25174316,0.009029139,7.400957679,97,0.286982249,Dark Skies,6.1,6.70E-01,668,0.047460036,Keri Russell, Josh Hamilton, Dakota Goyo, J.K. Simmons, Trevor St. John, Annie Thurman,
20569,130739,300000,0.0007829,5.477121255," Comedy, Drama",7.90622,1.44E-02,7/3/2012,2750275,0.000985978,6.439376121,88,0.26035503,A Coffee in Berlin,7,7.69E-01,113,0.008028419,Tom Schilling, Marc Hosemann, Friederike Kempter, Justus von Dohnányi, Katharina Schüttler, Arnd Klawitter,Jan Ole Gerster
20585,81005,195000000,0.513154692,8.290034611," Action, Family, Fantasy",11.606061,2.12E-02,2/27/2013,197687603,0.070907021,8.295979436,114,0.337278107,Jack the Giant Slayer,5.5,6.04E-01,2634,0.18714032,Nicholas Hoult, Eleanor Tomlinson, Ewan McGregor, Stanley Tucci, Ian McShane, Eddie Marsan,"Armorer, Charles Bodycomb, Armorer, Joss Skottowe"
20587,146203,5000000,0.013151402,6.698970004," Horror, Thriller",5.874458,1.07E-02,2/28/2013,15179302,0.00544408,7.181251802,88,0.26035503,The Last Exorcism Part II,4.4,4.84E-01,204,0.014493783,Ashley Bell, Julia Garner, Andrew Sensenig, Spencer Treat Clark, Judd Lormand, Muse Watson,Ed Gass-Donnelly
20594,72559,130000000,0.342100935,8.113943352," Adventure, Action, Science Fiction, Thriller",10.560608,1.93E-02,3/26/2013,371876278,0.133385839,8.570398476,110,0.325443787,G.I. Joe: Retaliation,5.4,5.93E-01,3045,0.21634103,Dwayne Johnson, D.J. Cotrona, Adrianne Palicki, Bruce Willis, Ray Park, Channing Tatum,Jon M. Chu
20597,86825,12000000,0.031572576,7.079181246," Drama, Horror, Thriller",7.222816,1.32E-02,2/28/2013,12077441,0.00433149,7.081974925,99,0.292899408,Stoker,6.5,7.14E-01,895,0.063587922,Mia Wasikowska, Nicole Kidman, Matthew Goode, Dermot Mulroney, Jacki Weaver, Lucas Till,Park Chan-wook
20598,152259,10000000,0.026309384,7,Thriller,6.651567,1.21E-02,1/3/2013,1034589,0.000370588,6.014767857,99,0.292899408,Phantom,5.5,6.04E-01,120,0.008525755,Ed Harris, David Duchovny, Lance Henriksen, William Fichtner, Johnathon Schaech, Jason Beghe,
20602,68728,200000000,0.526312673,8.301029996," Fantasy, Adventure, Family",11.137329,2.03E-02,3/7/2013,491868548,0.176425234,8.691849053,130,0.384615385,Oz: The Great and Powerful,5.7,6.26E-01,3576,0.254067496,James Franco, Mila Kunis, Rachel Weisz, Michelle Williams, Zach Braff, Bill Cobbs,Sam Raimi
20608,49519,135000000,0.355258916,8.130333768," Adventure, Animation, Comedy, Family, Fantasy",14.757874,2.70E-02,3/20/2013,585178928,0.209894242,8.767288679,98,0.289940828,The Croods,6.8,7.47E-01,2447,0.173854352,Nicolas Cage, Emma Stone, Ryan Reynolds, Catherine Keener, Cloris Leachman, Clark Duke,"Chris Sanders, Kirk De Micco"
20635,139948,225000,0.00058553,5.352182518," Foreign, Documentary",0.466236,8.50E-04,11/1/2012,111300,3.9418E-05,5.046495164,86,0.25443787,Burn,7.1,7.80E-01,7,0.000497336,Donald Austin," Brendan ""Doogie"" Milewski", Dave Parnell,,,,"Tom Putnam, Brenna Sanchez"
20655,124459,30000000,0.078941309,7.477121255,Comedy,9.385769,1.71E-02,3/14/2013,27437881,0.009841045,7.438350568,100,0.295857988,The Incredible Burt Wonderstone,5.3,5.82E-01,732,0.052007105,Steve Carell, Jim Carrey, Steve Buscemi, Olivia Wilde, James Gandolfini, Alan Arkin,"Don Scardino, Wigmaker, Victoria Wood"
